provincia,partido,localidad,población,adsl,cablemódem,dial_up,fibra_óptica,satelital,wireless,telefonía_fija,3g,4g,link,latitud,longitud
MISIONES,Iguazú,Libertad,5765,SI,--,--,--,--,--,SI,SI,SI,54063020,-25,-54
MISIONES,Iguazú,Puerto Iguazú,41062,SI,SI,--,SI,SI,--,SI,SI,SI,54063030,-25,-54
MISIONES,Iguazú,Villa Cooperativa,55,--,--,--,--,--,--,--,--,--,54063035,-25,-54
SALTA,La Caldera,Vaqueros,4575,SI,--,--,SI,--,SI,SI,SI,SI,66077020,-24,-65
SALTA,La Candelaria,El Jardín,1221,--,--,--,SI,SI,--,SI,--,SI,66084010,-26,-65
SALTA,La Candelaria,El Tala,2632,--,--,--,SI,SI,SI,SI,SI,SI,66084020,-26,-65
SALTA,La Candelaria,La Candelaria,649,--,--,--,SI,--,--,SI,--,--,66084030,-26,-65
SALTA,La Poma,Cobres,143,--,--,--,--,--,--,--,--,--,66091010,-23,-66
SALTA,La Poma,La Poma,614,--,--,--,SI,--,SI,--,--,--,66091020,-24,-66
SALTA,La Viña,Ampascachi,118,--,--,--,--,--,SI,--,--,--,66098010,-25,-65
SALTA,La Viña,Cabra Corral,27,--,--,--,--,--,SI,--,--,SI,66098020,-25,-65
SALTA,La Viña,Coronel Moldes,4116,SI,--,--,--,SI,SI,SI,SI,SI,66098030,-25,-65
SALTA,La Viña,La Viña,1825,--,--,--,SI,SI,SI,SI,--,SI,66098040,-25,-65
SALTA,La Viña,Talapampa,341,--,--,--,--,--,SI,--,--,--,66098050,-25,-65
SALTA,Los Andes,Olacapato,218,--,--,--,SI,SI,SI,--,--,--,66105010,-24,-66
SALTA,Los Andes,San Antonio de los Cobres,4763,--,--,--,SI,SI,SI,SI,--,SI,66105020,-24,-66
SALTA,Los Andes,Santa Rosa de los Pastos Grandes,168,--,--,--,SI,SI,SI,--,--,--,66105030,-24,-66
SALTA,Los Andes,Tolar Grande,230,--,--,--,SI,SI,SI,--,--,SI,66105040,-24,-67
SANTA FE,Castellanos,San Vicente,5655,SI,SI,--,--,--,SI,SI,SI,SI,82021340,-31,-61
SANTA FE,Castellanos,Santa Clara de Saguier,2117,SI,SI,--,--,--,SI,SI,--,SI,82021350,-31,-61
SANTA FE,Castellanos,Sunchales,20537,SI,SI,--,SI,--,SI,SI,SI,SI,82021360,-30,-61
SANTA FE,Castellanos,Susana,1002,--,--,--,SI,--,SI,SI,SI,SI,82021370,-31,-61
SANTA FE,Castellanos,Tacural,1169,SI,--,--,SI,--,SI,SI,SI,SI,82021380,-30,-61
SANTA FE,Castellanos,Vila,1405,SI,--,--,--,--,--,SI,SI,SI,82021390,-31,-61
SANTA FE,Castellanos,Villa Josefina,112,--,--,--,--,--,--,--,--,--,82021400,-31,-62
SANTA FE,Castellanos,Villa San José,220,--,SI,--,--,--,SI,SI,--,--,82021410,-31,-61
SANTA FE,Castellanos,Virginia,151,--,--,--,--,--,SI,--,--,--,82021420,-30,-61
SANTA FE,Castellanos,Zenón Pereyra,1637,--,SI,--,--,--,--,--,SI,SI,82021430,-31,-61
SANTA FE,Constitución,Alcorta,7450,SI,SI,--,SI,--,SI,SI,SI,SI,82028010,-33,-61
SANTA FE,Constitución,Barrio Arroyo del Medio,310,--,--,--,--,--,--,--,--,--,82028020,-33,-60
SANTA FE,Constitución,Barrio Mitre,816,--,--,--,--,--,--,--,SI,SI,82028030,-33,-60
NEUQUEN,Confluencia,Neuquén,231198,SI,SI,SI,SI,SI,SI,SI,SI,SI,58035070,-38,-68
NEUQUEN,Confluencia,Plaza Huincul,13172,--,--,--,--,SI,SI,--,SI,SI,58035090,-38,-69
NEUQUEN,Confluencia,Plottier,32390,SI,SI,--,SI,SI,SI,SI,SI,SI,58035100,-38,-68
NEUQUEN,Confluencia,Senillosa,7542,--,--,--,SI,SI,SI,SI,SI,SI,58035110,-39,-68
NEUQUEN,Confluencia,Villa El Chocón,707,--,--,SI,--,--,SI,SI,--,--,58035120,-39,-68
NEUQUEN,Confluencia,Vista Alegre Norte,895,SI,--,--,SI,--,SI,SI,SI,SI,58035130,-38,-68
NEUQUEN,Confluencia,Vista Alegre Sur,1513,SI,--,--,SI,SI,--,SI,--,--,58035140,-38,-68
SANTA FE,San Lorenzo,Villa Mugueta,2139,--,SI,--,--,SI,SI,SI,--,--,82119160,-33,-61
SANTA FE,San Martín,Cañada Rosquín,5008,--,SI,--,SI,--,SI,SI,SI,SI,82126010,-32,-61
SANTA FE,San Martín,Carlos Pellegrini,4971,SI,SI,--,SI,--,SI,SI,SI,SI,82126020,-32,-61
SANTA FE,San Martín,Casas,729,--,SI,--,--,--,SI,SI,--,SI,82126030,-32,-61
SANTA FE,San Martín,Castelar,614,--,--,--,SI,--,--,SI,--,SI,82126040,-31,-62
SANTA FE,San Martín,Colonia Belgrano,908,--,SI,--,SI,--,--,--,--,SI,82126050,-31,-61
SANTA FE,San Martín,Crispi,267,--,--,--,--,--,--,SI,--,SI,82126060,-31,-62
SANTA FE,San Martín,El Trébol,11086,SI,SI,--,SI,--,SI,SI,SI,SI,82126070,-32,-61
SANTA FE,San Martín,Landeta,1357,SI,SI,--,--,--,--,SI,SI,SI,82126080,-32,-62
SANTA FE,San Martín,Las Bandurrias,172,--,SI,--,--,--,SI,--,--,--,82126090,-32,-61
SANTA FE,San Martín,Las Petacas,872,--,--,--,--,--,--,--,--,SI,82126100,-31,-62
SANTA FE,San Martín,Los Cardos,1310,SI,SI,--,SI,SI,--,SI,SI,SI,82126110,-32,-61
SANTA FE,San Martín,María Susana,3197,SI,--,--,SI,--,SI,SI,SI,SI,82126120,-32,-61
SANTA FE,San Martín,Piamonte,3336,--,SI,--,--,--,--,SI,--,--,82126130,-32,-61
SANTA FE,San Martín,San Jorge,17615,SI,SI,--,SI,SI,SI,SI,SI,SI,82126140,-31,-61
SANTA FE,San Martín,San Martín de las Escobas,2299,SI,SI,--,--,--,SI,SI,SI,SI,82126150,-31,-61
SANTA FE,San Martín,Sastre,5425,SI,--,--,SI,--,SI,SI,SI,SI,82126160,-31,-61
SANTA FE,San Martín,Traill,65,--,--,--,--,--,--,--,--,--,82126170,-31,-61
SANTA FE,San Martín,Wildermuth (Est. Granadero B. Bustos),155,--,--,--,--,--,--,--,--,--,82126180,-31,-61
SANTA FE,Vera,Calchaquí,9651,SI,--,--,--,SI,SI,SI,SI,SI,82133010,-29,-60
SANTA FE,Vera,Cañada Ombú,518,--,--,--,--,SI,SI,--,--,--,82133020,-28,-59
SANTA FE,Vera,Colmena,141,--,--,--,--,SI,--,--,--,--,82133030,-28,-60
SANTA FE,Vera,Fortín Olmos,1991,--,--,--,--,SI,SI,SI,--,SI,82133040,-29,-60
SANTA FE,Vera,Garabato,995,--,--,--,--,--,SI,SI,--,SI,82133050,-28,-60
SANTA FE,Vera,Golondrina,563,--,--,--,--,--,SI,SI,--,--,82133060,-28,-60
TUCUMAN,Burruyacú,Villa Burruyacú,2168,--,--,--,--,SI,SI,--,--,SI,90007100,-26,-64
TUCUMAN,Burruyacú,Villa Padre Monti,200,--,--,--,--,--,--,SI,--,--,90007110,-26,-64
TUCUMAN,Capital,San Miguel de Tucumán (Est. Tucumán),548866,SI,SI,SI,SI,SI,SI,SI,SI,SI,90084010,-26,-65
TUCUMAN,Chicligasta,Alpachiri,1838,--,--,--,--,--,--,--,SI,SI,90021010,-27,-65
TUCUMAN,Chicligasta,Alto Verde,2341,--,--,--,--,--,--,SI,--,SI,90021020,-27,-65
TUCUMAN,Chicligasta,Arcadia,2072,SI,--,--,--,--,--,SI,--,--,90021030,-27,-65
TUCUMAN,Chicligasta,Concepción,49782,SI,SI,--,SI,--,SI,SI,SI,SI,90021050,-27,-65
TUCUMAN,Chicligasta,Iltico,466,--,--,--,--,--,--,--,--,--,90021060,-27,-65
TUCUMAN,Chicligasta,La Trinidad,4274,--,--,--,--,--,--,SI,SI,--,90021070,-27,-65
TUCUMAN,Chicligasta,Medina,1549,--,--,--,--,--,--,--,--,--,90021080,-27,-65
TUCUMAN,Chicligasta,San Roque,593,--,--,--,--,--,--,--,--,--,90021040,-27,-65
TUCUMAN,Cruz Alta,Alderetes,41947,--,--,--,SI,--,--,SI,SI,SI,90014010,-26,-65
TUCUMAN,Cruz Alta,Banda del Río Salí,63226,--,SI,--,SI,--,SI,SI,SI,SI,90014020,-26,-65
TUCUMAN,Cruz Alta,Colombres,5086,--,--,--,--,--,SI,SI,SI,SI,90014040,-26,-65
TUCUMAN,Cruz Alta,Colonia Mayo - Barrio La Milagrosa,909,--,--,--,--,--,--,--,--,--,90014050,-26,-64
TUCUMAN,Cruz Alta,Delfín Gallo,8828,--,--,--,--,--,SI,SI,--,--,90014060,-26,-65
TUCUMAN,Cruz Alta,El Bracho,613,--,--,--,--,--,SI,SI,SI,SI,90014070,-26,-65
TUCUMAN,Cruz Alta,El Corte,0,--,--,--,--,--,--,--,--,--,90014090,-26,-65
TUCUMAN,Cruz Alta,El Paraiso,0,--,--,--,--,--,--,--,SI,SI,90014090,-26,-65
TUCUMAN,Cruz Alta,Ex Ingenio Esperanza,0,--,--,--,--,--,--,--,SI,SI,90014090,-26,-65
TUCUMAN,Cruz Alta,Ex Ingenio Los Ralos,0,--,--,--,--,--,--,--,--,--,90014070,-26,-64
TUCUMAN,Cruz Alta,Ex Ingenio Lujan,0,--,--,--,--,--,--,--,--,--,90014090,-26,-65
TUCUMAN,Cruz Alta,Ingenio La Florida,0,--,--,--,--,--,--,--,SI,SI,90014090,-26,-65
TUCUMAN,Cruz Alta,La Florida,5959,--,--,--,--,SI,SI,SI,SI,SI,90014080,-26,-65
TUCUMAN,Cruz Alta,Las Cejas,1826,--,--,--,SI,SI,--,--,SI,SI,90014090,-26,-64
TUCUMAN,Cruz Alta,Lastenia,0,--,--,--,--,--,--,--,SI,SI,90014090,-26,-65
TUCUMAN,Cruz Alta,Los Gutierrez,0,--,--,--,--,--,--,--,SI,SI,90014090,-26,-65
TUCUMAN,Cruz Alta,Los Ralos,9429,--,--,--,--,--,SI,SI,--,--,90014100,-26,-64
TUCUMAN,Cruz Alta,Pacará,830,--,--,--,--,--,SI,--,--,--,90014110,-26,-65
TUCUMAN,Cruz Alta,Ranchillos,6892,--,--,--,SI,--,SI,SI,SI,SI,90014120,-26,-65
TUCUMAN,Cruz Alta,San Andrés,3153,SI,--,--,SI,--,--,SI,--,SI,90014130,-26,-65
TUCUMAN,Cruz Alta,Villa Recaste,0,--,--,--,--,--,--,--,SI,SI,90014090,-26,-65
SANTA FE,Vera,Intiyaco,1132,--,--,--,--,SI,SI,SI,--,--,82133070,-28,-60
SANTA FE,Vera,Kilómetro 115,182,--,--,--,--,--,SI,--,--,--,82133080,-28,-60
SANTA FE,Vera,La Gallareta,2189,--,--,--,--,--,SI,SI,--,SI,82133090,-29,-60
SANTA FE,Vera,Los Amores,1052,--,--,--,--,--,SI,SI,--,SI,82133100,-28,-59
SANTA FE,Vera,Margarita,3534,--,SI,--,--,SI,SI,SI,SI,SI,82133110,-29,-60
SANTA FE,Vera,Paraje 29,185,--,--,--,--,SI,SI,--,--,--,82133120,-29,-60
SANTA FE,Vera,Pozo de los Indios,440,--,--,--,--,SI,SI,--,--,--,82133130,-28,-60
SANTA FE,Vera,Pueblo Santa Lucía,185,--,--,--,--,--,SI,--,--,SI,82133140,-29,-60
SANTA FE,Vera,Tartagal (Est. El Tajamar),1599,--,--,--,--,--,SI,--,--,SI,82133150,-28,-59
SANTA FE,Vera,Toba,266,--,--,--,--,SI,SI,--,--,--,82133160,-29,-60
SANTA FE,Vera,Vera (Est. Gobernador Vera),19185,SI,--,--,--,--,SI,SI,SI,SI,82133170,-29,-60
SANTIAGO DEL ESTERO,Aguirre,Argentina,64,--,--,--,SI,--,--,--,--,SI,86007010,-29,-62
SANTIAGO DEL ESTERO,Aguirre,Casares,122,--,--,--,SI,--,--,--,--,--,86007020,-28,-62
SANTIAGO DEL ESTERO,Aguirre,Malbrán,1098,SI,--,--,SI,SI,--,SI,SI,SI,86007030,-29,-62
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),4678,--,SI,--,--,SI,SI,SI,SI,SI,86007040,-29,-62
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,6222,--,--,--,SI,SI,SI,SI,--,SI,86014010,-26,-62
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,78,--,--,--,--,SI,--,--,--,--,86014020,-26,-61
SANTIAGO DEL ESTERO,Alberdi,Donadeu,559,--,--,--,SI,--,--,--,--,--,86014030,-26,-62
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,2777,--,--,--,SI,SI,--,SI,--,SI,86014040,-26,-61
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,313,--,--,--,SI,SI,SI,--,--,--,86014050,-26,-63
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,418,--,--,--,SI,SI,--,--,--,--,86021010,-28,-63
SANTIAGO DEL ESTERO,Atamisqui,Medellín,565,--,--,--,SI,SI,SI,--,--,--,86021020,-28,-63
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,3289,--,--,--,SI,SI,SI,SI,SI,SI,86021030,-28,-63
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,3364,SI,SI,--,SI,SI,SI,SI,SI,SI,86028010,-28,-62
SANTIAGO DEL ESTERO,Avellaneda,Herrera,1894,--,SI,--,SI,SI,--,SI,SI,SI,86028020,-28,-62
SANTIAGO DEL ESTERO,Avellaneda,Icaño,1975,--,SI,--,SI,SI,SI,SI,--,--,86028030,-28,-62
SANTIAGO DEL ESTERO,Avellaneda,Lugones,1222,--,SI,--,SI,SI,--,--,SI,SI,86028040,-28,-63
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,1412,--,SI,--,SI,--,--,--,SI,SI,86028050,-28,-62
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,1061,--,--,--,--,SI,SI,--,--,SI,86028060,-28,-63
SANTIAGO DEL ESTERO,Banda,Abra Grande,138,--,--,--,--,--,--,--,--,--,86035010,-27,-64
SANTIAGO DEL ESTERO,Banda,Antajé,210,--,--,--,--,--,--,--,--,--,86035020,-27,-64
SANTIAGO DEL ESTERO,Banda,Ardiles,203,--,--,--,--,--,--,--,--,--,86035030,-27,-64
SANTIAGO DEL ESTERO,Banda,Cañada Escobar,269,--,--,--,--,--,--,--,--,--,86035040,-27,-63
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,382,--,--,--,SI,--,--,--,--,--,86035050,-27,-64
SANTIAGO DEL ESTERO,Banda,Clodomira,9661,--,--,--,SI,SI,SI,SI,SI,SI,86035060,-27,-64
SANTIAGO DEL ESTERO,Banda,Huyamampa,130,--,--,--,SI,--,--,--,--,--,86035070,-27,-64
SANTIAGO DEL ESTERO,Banda,La Aurora,736,--,--,--,SI,--,--,--,--,--,86035080,-27,-64
SANTIAGO DEL ESTERO,Banda,La Banda,106441,--,--,--,SI,SI,SI,SI,--,--,86035090,-27,-64
SANTIAGO DEL ESTERO,Banda,La Dársena,1152,--,--,--,--,--,--,--,SI,SI,86035100,-27,-64
SANTIAGO DEL ESTERO,Banda,Los Quiroga,1065,--,--,--,--,SI,SI,--,--,SI,86035110,-27,-64
SANTIAGO DEL ESTERO,Banda,Los Soria,224,--,--,--,--,--,--,--,--,--,86035120,-27,-64
SANTIAGO DEL ESTERO,Banda,Simbolar,2344,--,--,--,SI,SI,--,SI,--,--,86035130,-27,-64
SANTIAGO DEL ESTERO,Banda,Tramo 16,637,--,--,--,--,--,--,--,--,--,86035140,-27,-64
SANTIAGO DEL ESTERO,Banda,Tramo 20,116,--,--,--,--,--,--,--,--,--,86035150,-27,-64
TUCUMAN,Cruz Alta,Villa Tercera,0,--,--,--,--,--,--,--,--,--,90014090,-26,-65
TUCUMAN,Famaillá,Barrio Casa Rosada,1141,--,--,--,--,--,--,--,--,--,90028010,-27,-65
TUCUMAN,Famaillá,Campo de Herrera,890,--,--,--,--,--,--,--,--,--,90028020,-27,-65
TUCUMAN,Famaillá,Ex Ingenio Nueva Baviera,0,--,--,--,--,--,--,--,SI,SI,90028020,-27,-65
TUCUMAN,Famaillá,Famaillá,22924,SI,--,--,SI,SI,SI,SI,SI,SI,90028030,-27,-65
TUCUMAN,Famaillá,Ingenio Fronterita,13,--,--,--,--,--,--,--,--,--,90028040,-27,-65
TUCUMAN,Graneros,Graneros,2375,--,--,--,--,SI,SI,SI,SI,SI,90035010,-27,-65
TUCUMAN,Graneros,Lamadrid,2841,--,--,--,SI,SI,SI,SI,SI,SI,90035020,-27,-65
TUCUMAN,Graneros,Taco Ralo,1241,--,--,--,--,--,SI,SI,SI,SI,90035030,-27,-65
TUCUMAN,Juan Bautista Alberdi,Juan Bautista Alberdi,18430,SI,--,--,--,SI,--,SI,SI,SI,90042010,-27,-65
TUCUMAN,Juan Bautista Alberdi,Villa Belgrano,1205,--,--,--,--,--,--,SI,--,--,90042020,-27,-65
TUCUMAN,La Cocha,La Cocha,6578,SI,--,--,--,SI,SI,SI,SI,SI,90049010,-27,-65
TUCUMAN,La Cocha,San José de La Cocha,123,--,--,--,--,SI,SI,--,--,--,90049020,-27,-65
TUCUMAN,Leales,Bella Vista,14791,SI,--,--,SI,--,SI,SI,SI,SI,90056010,-27,-65
TUCUMAN,Leales,Estación Aráoz,1315,--,--,--,SI,--,--,--,SI,SI,90056020,-27,-64
TUCUMAN,Leales,Los Puestos,274,--,--,--,--,--,--,--,SI,SI,90056030,-27,-65
SANTA FE,General López,Labordeboy,928,SI,--,--,--,--,--,SI,--,--,82042150,-33,-61
SANTA FE,General López,Lazzarino,350,--,--,--,--,--,--,--,--,SI,82042160,-34,-62
SANTA FE,General López,Maggiolo,1701,SI,--,--,--,--,SI,SI,SI,SI,82042170,-33,-62
SANTA FE,General López,María Teresa,3523,SI,SI,--,SI,--,SI,SI,SI,SI,82042180,-34,-61
SANTA FE,General López,Melincué (Est. San Urbano),2139,--,--,--,--,--,SI,SI,SI,SI,82042190,-33,-61
SANTA FE,General López,Miguel Torres,373,--,SI,--,--,--,--,--,--,--,82042200,-33,-61
SANTA FE,General López,Murphy,3630,--,--,--,SI,--,--,SI,SI,SI,82042210,-33,-61
SANTA FE,General López,Rufino,18727,SI,SI,--,SI,--,--,SI,SI,SI,82042220,-34,-62
SANTA FE,General López,San Eduardo,928,SI,--,--,SI,--,--,SI,--,SI,82042230,-33,-62
SANTA FE,General López,San Francisco de Santa Fe,279,--,--,--,SI,SI,--,SI,--,--,82042240,-33,-62
SANTA FE,General López,San Gregorio,4291,SI,--,--,SI,--,SI,SI,SI,SI,82042250,-34,-62
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,4738,--,SI,--,SI,--,SI,SI,SI,SI,18063030,-27,-57
CORRIENTES,General Paz,Palmar Grande,536,--,--,--,--,SI,SI,--,--,--,18063040,-27,-57
CORRIENTES,Goya,Colonia Carolina,420,--,--,--,--,SI,SI,SI,SI,SI,18070010,-29,-59
CORRIENTES,Goya,Goya,71606,SI,SI,--,SI,SI,SI,SI,SI,SI,18070020,-29,-59
CORRIENTES,ItatÍ,Itatí,6562,SI,--,--,--,SI,SI,SI,SI,SI,18077010,-27,-58
CORRIENTES,ItatÍ,Ramada Paso,556,--,--,--,--,--,SI,--,--,SI,18077020,-27,-58
CORRIENTES,Ituzaingó,Colonia Liebig's,2429,--,SI,--,--,SI,SI,SI,SI,SI,18084010,-27,-55
CORRIENTES,Ituzaingó,Ituzaingó,19575,SI,--,--,SI,SI,--,SI,SI,SI,18084020,-27,-56
CORRIENTES,Ituzaingó,San Antonio,1049,--,--,--,--,--,--,--,SI,SI,18084030,-27,-56
CORRIENTES,Ituzaingó,San Carlos,2454,--,--,--,--,--,--,SI,SI,SI,18084040,-27,-55
CORRIENTES,Ituzaingó,Villa Olivari,1276,--,--,--,SI,SI,SI,--,SI,SI,18084050,-27,-56
CORRIENTES,Lavalle,Cruz de los Milagros,143,--,--,--,--,--,--,--,--,--,18091010,-28,-59
NEUQUEN,Zapala,Covunco Centro,0,--,--,--,--,--,--,--,SI,SI,58112030,-38,-70
CORDOBA,Unión,Pueblo Italiano,1654,--,SI,--,--,SI,--,SI,--,SI,14182220,-33,-62
CORDOBA,Unión,Ramón J. Cárcano,57,--,--,--,--,--,SI,--,--,--,14182230,-32,-63
CORDOBA,Unión,San Antonio de Litín,1268,SI,--,--,SI,--,SI,SI,SI,SI,14182240,-32,-62
CORDOBA,Unión,San Marcos,3093,SI,--,--,SI,--,--,SI,SI,SI,14182250,-32,-62
CORDOBA,Unión,San Severo,20,--,--,--,--,--,--,--,--,SI,14182260,-33,-63
CORDOBA,Unión,Viamonte,1583,SI,--,--,--,--,--,SI,SI,SI,14182270,-33,-63
CORDOBA,Unión,Villa Los Patos,26,--,--,--,--,--,--,--,--,--,14182280,-32,-62
CORDOBA,Unión,Wenceslao Escalante,1504,SI,SI,--,--,SI,SI,SI,SI,SI,14182290,-33,-62
CORRIENTES,Bella Vista,Bella Vista,29071,SI,SI,--,SI,SI,SI,SI,SI,SI,18007010,-28,-59
CORRIENTES,Berón de Astrada,Berón de Astrada,1411,--,--,--,--,SI,--,SI,SI,SI,18014010,-27,-57
CORRIENTES,Berón de Astrada,Yahapé,462,--,--,--,--,--,--,--,--,SI,18014020,-27,-57
CORRIENTES,Capital,Barrio Esperanza,0,--,--,--,--,--,--,--,SI,SI,18021020,-27,-58
CORRIENTES,Capital,Corrientes,346334,SI,SI,SI,SI,SI,SI,SI,SI,SI,18021020,-27,-58
LA RIOJA,Independencia,Patquía,1808,SI,--,--,SI,--,SI,SI,SI,SI,46105020,-30,-66
LA RIOJA,Rosario Vera Peñaloza,Chepes,11039,SI,SI,--,SI,SI,SI,SI,--,--,46112010,-31,-66
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,733,--,--,--,--,--,SI,SI,--,--,46112020,-31,-66
LA RIOJA,San Blas de los Sauces,ALPASINCHE,0,--,--,--,SI,--,SI,--,--,SI,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Amuschina,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Andolucas,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Chaupihuasi,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Cuipan,0,--,--,--,--,--,--,--,--,SI,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Las Talas,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Los Robles,0,--,--,--,--,SI,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Salicas,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,3918,--,--,--,--,--,SI,SI,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,San Blas,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Shaqui,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Suriyaco,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,San Blas de los Sauces,Tuyubil,0,--,--,--,--,--,--,--,--,--,46119010,-28,-67
LA RIOJA,Sanagasta,Villa Sanagasta,2275,--,SI,--,SI,SI,SI,SI,SI,SI,46126010,-29,-67
LA RIOJA,Vinchina,Jagüé,230,--,--,--,--,--,SI,--,--,--,46098010,-28,-68
LA RIOJA,Vinchina,Villa San José de Vinchina,2401,--,--,--,SI,--,SI,SI,--,SI,46098020,-28,-68
NEUQUEN,Zapala,Los Catutos,229,--,--,--,--,--,SI,--,--,--,58112010,-38,-70
NEUQUEN,Zapala,Mariano Moreno,2660,SI,--,SI,--,SI,SI,SI,--,--,58112020,-38,-70
NEUQUEN,Zapala,Ramon M. Castro,125,--,--,--,--,--,--,--,--,SI,58112030,-38,-69
NEUQUEN,Zapala,Zapala,32097,SI,--,SI,SI,SI,SI,SI,SI,SI,58112040,-38,-70
RIO NEGRO,25 de Mayo,Aguada de Guerra,126,--,--,--,--,--,SI,--,--,--,62091010,-41,-68
RIO NEGRO,25 de Mayo,Clemente Onelli,114,--,--,--,SI,--,--,--,--,--,62091020,-41,-70
RIO NEGRO,25 de Mayo,Colan Conhue,76,--,--,--,--,SI,--,SI,--,--,62091030,-40,-69
RIO NEGRO,25 de Mayo,El Caín,176,--,--,--,--,SI,--,SI,--,--,62091040,-41,-68
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,6261,SI,--,SI,SI,SI,SI,SI,SI,SI,62091050,-41,-69
RIO NEGRO,25 de Mayo,Los Menucos,5187,--,--,--,--,SI,SI,--,SI,SI,62091060,-40,-68
RIO NEGRO,25 de Mayo,Maquinchao,2494,--,--,--,--,SI,SI,SI,SI,SI,62091070,-41,-68
RIO NEGRO,25 de Mayo,Mina Santa Teresita,3,--,--,--,--,--,--,--,--,--,62091080,-40,-69
RIO NEGRO,25 de Mayo,Pilquiniyeu,46,--,--,--,--,SI,--,--,--,--,62091090,-41,-68
RIO NEGRO,9 de Julio,Comicó,82,--,--,--,--,SI,--,--,--,--,62049010,-41,-67
RIO NEGRO,9 de Julio,Cona Niyeu,217,--,--,--,--,SI,--,SI,--,--,62049020,-41,-66
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,973,--,--,--,SI,SI,SI,--,--,--,62049030,-40,-67
BUENOS AIRES,La Matanza,Isidro Casanova,192465,SI,SI,SI,SI,--,SI,SI,SI,SI,6427010,-34,-58
BUENOS AIRES,La Matanza,La Tablada,113689,SI,SI,SI,SI,--,SI,SI,SI,SI,6427010,-34,-58
BUENOS AIRES,La Matanza,Lomas Del Mirador,74065,SI,SI,SI,SI,--,SI,SI,SI,SI,6427010,-34,-58
BUENOS AIRES,La Matanza,Rafael Castillo,147069,SI,SI,SI,SI,--,SI,SI,SI,SI,6427010,-34,-58
BUENOS AIRES,La Matanza,Ramos Mejía,139369,SI,SI,SI,SI,SI,SI,SI,SI,SI,6427010,-34,-58
BUENOS AIRES,La Matanza,San Justo,148882,SI,SI,SI,SI,SI,SI,SI,SI,SI,6427010,-34,-58
SALTA,Metán,El Galpón,5675,SI,--,--,SI,SI,--,SI,SI,SI,66112010,-25,-64
SALTA,Metán,El Tunal,0,--,--,--,SI,SI,--,--,--,SI,66112020,-25,-64
SALTA,Metán,Lumbreras,297,--,--,--,SI,--,--,--,--,--,66112030,-25,-64
SALTA,Metán,Metán Viejo,377,--,--,--,SI,SI,--,--,--,--,66112050,-25,-64
SALTA,Metán,Presa El Tunal,518,--,--,--,--,--,--,--,--,--,66112020,-25,-64
SALTA,Metán,Río Piedras,1420,SI,--,--,SI,SI,--,SI,SI,SI,66112070,-25,-64
SALTA,Metán,San José de Metán,28295,SI,SI,--,SI,SI,--,SI,SI,SI,66112040,-25,-64
SALTA,Metán,San José de Orquera,155,--,--,--,SI,--,--,--,--,--,66112080,-25,-64
SALTA,Molinos,La Puerta,386,--,--,--,--,--,--,--,--,--,66119010,-25,-66
SALTA,Molinos,Molinos,1183,SI,--,--,SI,--,SI,SI,--,SI,66119020,-25,-66
SALTA,Molinos,Seclantás,560,--,--,--,SI,SI,SI,SI,--,--,66119030,-25,-66
SALTA,Orán,Aguas Blancas,2395,--,--,--,--,SI,SI,SI,--,--,66126010,-22,-64
SALTA,Orán,Colonia Santa Rosa,15562,--,SI,--,--,SI,SI,SI,SI,SI,66126020,-23,-64
SALTA,Orán,El Tabacal,1143,--,--,--,SI,--,--,SI,--,--,66126030,-23,-64
