año,trimestre,provincia,otros,"0,256_mbps","0,5_mbps","0,512_mbps","0,75_mbps",1_mbps,2_mbps,3_mbps,"3,5_mbps",4_mbps,5_mbps,6_mbps,7_mbps,8_mbps,9_mbps,10_mbps,11_mbps,12_mbps,15_mbps,16_mbps,18_mbps,20_mbps,24_mbps,25_mbps,30_mbps,35_mbps,40_mbps,50_mbps,60_mbps,100_mbps,120_mbps,150_mbps,200_mbps,300_mbps,500_mbps,1000_mbps
2018,2,Córdoba,10894,0,81,0,2156,19623,5976,49145,29281,10903,7748,116577,1699,9632,0,91265,2,167082,26345,0,11525,39337,4,74816,4043,0,1,24024,0,10897,0,14,0,0,0,0
2018,2,Corrientes,0,0,11,0,0,7047,1786,9264,1,7792,241,19181,0,8540,0,15526,0,9021,4264,0,560,4081,0,6600,180,488,0,2508,0,734,0,1,0,0,0,0
2018,2,Entre Ríos,546,0,18,0,1,8178,4525,17017,2189,22231,1303,47194,0,12843,1,31726,0,20278,9231,0,771,4001,0,11777,235,335,0,3737,0,1786,0,3,0,0,0,0
2018,2,Formosa,8,0,1110,0,191,3377,866,10547,1201,2980,167,6648,2,0,0,5174,0,4118,1376,0,20,4213,0,813,500,0,0,1211,0,32,0,0,0,0,0,0
2018,2,Jujuy,38,0,345,0,735,2585,3,9277,7832,0,216,11991,0,36,0,8047,0,0,1978,0,0,1999,0,0,44,0,0,6,0,0,0,1,0,0,0,0
2018,2,La Pampa,775,0,244,0,6156,2641,6050,11851,32261,395,5083,12443,0,2312,0,97,0,393,553,0,4,12,0,968,1,0,5,110,2,3,0,29,0,0,0,0
2018,2,La Rioja,3,0,9,0,1,1383,3,2407,31590,0,105,6574,0,0,0,4198,0,0,5092,0,0,548,0,0,20,0,0,2,0,13,0,0,0,0,0,0
2018,2,Mendoza,33808,0,20,0,13,1645,2228,3328,93,255,1,158691,0,16,250,249,0,78,91,0,0,97,0,5,22,0,0,56,0,6,0,0,0,0,0,0
2018,2,Misiones,0,0,48,0,0,6092,163,12727,0,4635,1569,17843,0,7408,0,16161,0,14157,5323,3,583,3681,0,11435,453,96,0,2971,0,778,0,0,0,0,0,0
2018,2,Neuquén,7285,0,1396,0,1071,1337,276,407,23415,104,120,31713,0,810,0,504,0,24743,6,0,1489,179,0,12230,221,0,0,6648,0,1894,0,0,0,0,0,0
2018,2,Río Negro,4081,0,409,0,197,5101,2142,2604,2597,1786,1286,64641,0,73,0,450,0,15567,21,0,808,84,0,6563,127,0,2,2911,0,785,0,0,0,0,0,0
2018,2,Salta,0,0,116,0,131,3859,1849,14509,16692,200,598,27076,0,7730,0,25555,0,15394,6849,0,0,6188,0,6885,368,0,0,83,0,85,0,0,0,0,0,0
2018,2,San Juan,5096,0,22,0,120,1258,0,27,839,0,1,56724,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2018,2,San Luis,9298,0,57,0,0,101,0,5,17,284,1,11685,0,10,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
2018,2,Santa Cruz,4900,0,26,0,0,120,143,5669,3120,0,1610,18058,0,2,0,653,0,0,66,0,0,34,0,0,1,0,3,0,0,0,0,0,0,0,0,0
2018,2,Santa Fe,22218,0,744,0,7593,26674,9695,61118,68943,9961,5344,107542,45,27374,0,84724,0,106778,25656,0,6267,36838,0,47280,3307,387,2,17676,1,8280,0,2,0,0,0,0
2018,2,Santiago Del Estero,17594,0,41,0,908,1809,955,5324,24769,0,304,10010,0,11699,0,7022,0,0,2120,0,0,1158,0,16,17,0,0,1,0,28,0,0,0,0,0,0
2018,2,Tierra Del Fuego,1309,0,6,0,1,187,0,1029,1,3668,44,36170,0,196,0,2021,0,71,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,Tucumán,1412,0,16,0,1,6734,199,18359,2890,0,638,57813,0,0,0,44968,0,0,8024,0,0,19035,0,0,1084,0,0,152,0,8632,0,0,0,0,0,0
2018,1,Buenos Aires,105818,0,1514,0,34849,39917,44592,38995,123030,5515,4783,1228837,1806,11235,79,279612,6,607979,47829,112,46193,184556,2,202165,279058,0,10,146463,1,34507,2,2227,0,0,0,0
2018,1,Capital Federal,0,0,89,0,16,10023,889,3142,248,1051,5741,281495,21,92,5,222619,5,381791,433,3,36086,69507,1,144901,83068,7,23,100577,8,25133,6,1601,0,0,0,0
2018,1,Catamarca,6500,0,34,0,1,2895,0,43,0,0,0,14727,0,0,0,6145,0,0,2,0,0,3537,0,0,41,0,0,0,0,0,0,4,0,0,0,0
2018,1,Chaco,1035,0,70,0,0,3261,22,41,1306,6536,7,24604,0,8915,0,15573,0,11516,25,0,639,11116,0,7612,640,522,0,2788,0,373,0,74,0,0,0,0
2018,1,Chubut,5010,0,67,0,3084,1230,1104,7760,7745,534,54,65964,0,2543,0,2815,0,4,0,0,0,0,0,3,2,0,0,9,0,0,0,0,0,0,0,0
2018,1,Córdoba,10049,0,281,0,3024,20898,3313,11366,46043,8596,5207,148290,134,10646,0,93520,2,183902,979,0,13662,67714,0,52725,4423,0,0,22354,0,3773,0,3088,0,0,0,0
2018,1,Corrientes,0,0,11,0,0,5005,1335,85,690,6923,1,28118,0,8540,0,15498,0,9977,9,0,645,8437,0,5705,185,488,0,2283,0,341,0,13,0,0,0,0
2018,1,Entre Ríos,0,0,18,0,1,8860,4872,3467,3541,19827,982,57391,0,12878,1,32720,0,22093,15,0,894,14399,0,9571,247,335,0,3253,0,405,0,1019,0,0,0,0
2018,1,Formosa,0,0,1110,0,191,3612,773,732,1202,14,52,7319,0,0,0,5117,0,4346,2,0,27,5686,0,544,547,0,0,994,0,34,0,18,0,0,0,0
2018,1,Jujuy,0,0,345,0,1892,2915,0,4113,6604,0,0,16502,0,36,0,8008,0,0,15,0,0,3910,0,0,49,0,0,0,0,0,0,4,0,0,0,0
2018,1,La Pampa,3503,0,245,0,6738,1381,4766,11013,33662,241,4979,12443,0,1518,0,98,0,630,431,0,6,9,0,613,11,0,0,85,0,3,0,0,0,0,0,0
2018,1,La Rioja,0,0,9,0,1,1484,0,2,31590,0,0,9088,0,0,0,4217,0,0,3650,0,0,2181,0,0,19,0,0,1,0,0,0,0,0,0,0,0
2018,1,Mendoza,33788,0,20,0,13,1649,2228,3326,93,255,0,158697,0,16,250,235,0,78,50,0,0,138,0,5,24,0,0,56,0,6,0,0,0,0,0,0
2018,1,Misiones,0,0,48,0,0,4700,95,1966,1,4635,12,29111,0,7408,0,15883,0,16140,5,0,703,9375,0,9767,474,96,0,2726,0,357,0,19,0,0,0,0
2018,1,Neuquén,6105,0,1396,0,1071,1296,211,313,26896,104,121,31823,0,810,0,501,0,27179,6,0,1687,140,0,9504,214,0,0,6375,0,994,0,0,0,0,0,0
2018,1,Río Negro,3975,0,409,0,197,5136,2142,522,2597,1731,1282,66620,0,73,0,457,0,16971,21,0,920,85,0,4877,122,0,2,2674,0,426,0,0,0,0,0,0
2018,1,Salta,0,0,116,0,131,4328,1220,5010,16692,0,6,37406,0,7730,0,25358,0,17135,188,0,0,13448,0,4817,342,0,0,58,0,0,0,16,0,0,0,0
2018,1,San Juan,5068,0,22,0,1026,32,0,27,1221,0,1,55829,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2018,1,San Luis,9284,0,57,0,0,101,0,217,17,0,1,11685,0,10,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
2018,1,Santa Cruz,4267,0,26,0,0,120,143,5669,3120,0,1610,18058,0,2,0,653,0,0,66,0,0,34,0,0,1,0,3,0,0,0,0,0,0,0,0,0
2018,1,Santa Fe,23181,0,1359,0,7593,26046,7668,18033,76682,9413,3879,146333,45,27951,0,80580,0,117089,5850,0,7356,58604,0,36101,3550,387,2,16439,1,3304,0,2504,0,0,0,0
2018,1,Santiago Del Estero,17589,0,41,0,908,2002,845,1349,24872,0,0,14232,0,11710,0,7204,0,0,26,0,0,3423,0,16,19,0,0,0,0,0,0,0,0,0,0,0
2018,1,Tierra Del Fuego,107,0,6,0,279,28,0,6,2519,5,0,31457,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,Tucumán,1305,0,16,0,1,7471,132,156,2890,0,9,75624,0,0,0,45675,0,0,75,0,0,26330,0,0,1218,0,0,0,0,0,0,7082,0,0,0,0
2017,4,Buenos Aires,114182,0,3865,0,35185,19861,29124,26245,142091,3277,4087,1346370,1764,12080,79,250722,4,440198,45163,112,51889,175144,2,153722,183194,0,13,124942,1,24786,2,220,0,0,0,0
2017,4,Capital Federal,0,0,314,0,701,30710,788,1892,4051,1049,5774,503464,19,922,5,283094,5,290212,1217,3,40974,125708,1,117018,62693,7,22,91194,8,19785,6,2589,0,0,0,0
2017,4,Catamarca,2151,0,34,0,1,3181,0,43,198,0,0,15074,0,0,0,5904,0,0,2,0,0,2925,0,0,43,0,0,0,0,0,0,2,0,0,0,0
2017,4,Chaco,1035,0,70,0,1,3431,22,34,1310,6536,8,29234,0,8917,0,15171,0,8521,26,0,723,10853,0,6646,688,522,0,2297,0,259,0,60,0,0,0,0
2017,4,Chubut,0,0,67,0,3086,1227,1104,7760,8261,534,54,65963,0,2543,0,2812,0,4,3,0,0,0,0,3,2,0,0,9,0,0,0,0,0,0,0,0
2017,4,Córdoba,8429,0,291,0,3524,21887,1340,6748,59998,2663,5115,204973,133,10535,0,92224,2,135753,1093,0,15370,65384,0,36394,4651,0,0,19186,0,2577,0,2339,0,0,0,0
2017,4,Corrientes,0,0,11,0,0,5220,1337,43,793,6923,1,31983,0,8585,0,15101,0,7353,21,0,717,7955,0,4860,207,488,0,1814,0,216,0,12,0,0,0,0
2017,4,Entre Ríos,0,0,1685,0,7,9071,3420,1903,14662,11377,984,63120,0,12885,1,32303,0,14708,19,0,1007,14276,0,7704,273,335,0,2721,0,319,0,660,0,0,0,0
2017,4,Formosa,0,0,1110,0,191,3870,122,342,1202,0,52,11502,0,1,0,4866,0,1638,2,0,29,5327,0,397,584,0,0,776,0,31,0,13,0,0,0,0
2017,4,Jujuy,0,0,345,0,2153,3211,0,13,9511,0,0,17042,0,36,0,7685,0,0,15,0,0,3492,0,0,44,0,0,0,0,0,0,3,0,0,0,0
2017,4,La Pampa,3503,0,310,0,7350,1379,1213,3635,43451,1,4979,12774,0,1129,0,98,0,430,343,0,10,9,0,390,11,0,0,68,0,3,0,0,0,0,0,0
2017,4,La Rioja,0,0,9,0,1,1487,0,2,31591,0,0,9184,0,0,0,4083,0,0,3650,0,0,2163,0,0,24,0,0,1,0,0,0,0,0,0,0,0
2017,4,Mendoza,0,0,26,0,14,1642,2228,3326,13169,255,0,158668,0,13,250,175,0,78,63,0,0,137,0,20,28,0,0,56,0,6,0,0,0,0,0,0
2017,4,Misiones,0,0,1053,0,0,3900,18,1909,7,4631,10,35148,0,7414,0,15717,0,12350,6,0,816,9090,0,8585,525,96,0,2348,0,233,0,18,0,0,0,0
2017,4,Neuquén,6105,0,1396,0,1075,1297,212,316,26902,104,122,40380,0,808,0,517,0,20777,7,0,1863,134,0,7327,242,0,0,5579,0,680,0,0,0,0,0,0
2017,4,Río Negro,3719,0,409,0,198,5400,2161,525,3939,267,838,73348,0,73,0,412,0,11382,21,0,1020,79,0,3354,128,0,2,2158,0,245,0,0,0,0,0,0
2017,4,Salta,0,0,636,0,132,4143,15,158,21608,0,6,51497,0,7733,0,25109,0,5668,189,0,0,13111,0,3229,359,0,0,45,0,0,0,10,0,0,0,0
2017,4,San Juan,0,0,22,0,1031,31,0,27,1677,0,1,55820,0,1,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2017,4,San Luis,1902,0,59,0,1,100,0,5,1136,0,1,11680,0,7,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
2017,4,Santa Cruz,0,0,68,0,0,78,143,2972,6294,0,1610,18054,0,2,0,653,0,0,66,0,0,34,0,0,1,0,3,0,0,0,0,0,0,0,0,0
2017,4,Santa Fe,14119,0,3109,0,7637,26495,3994,10009,93221,8068,3785,190921,45,28663,0,80231,0,81931,5213,0,8289,55895,0,27074,3877,387,2,14755,1,2538,0,1602,0,0,0,0
2017,4,Santiago Del Estero,0,0,41,0,909,2182,13,3,28772,0,0,14756,0,11710,0,7063,0,0,27,0,0,3332,0,16,18,0,0,0,0,0,0,0,0,0,0,0
2017,4,Tierra Del Fuego,0,0,6,0,282,28,0,4,9424,1,0,21905,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,Tucumán,0,0,105,0,1,8163,0,159,8017,0,9,70565,0,0,0,45241,0,0,76,0,0,24242,0,0,1303,0,0,0,0,0,0,4367,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
